k,n,ro_mean,ro_min,ro_max,valid_rate,valid_count
778,643,0.09878291497701099,0.07620528771384137,0.11838006230529595,0.36,18
777,644,0.09639592167924035,0.07465007776049767,0.12286158631415241,0.24,12
776,645,0.09563252925032499,0.06832298136645963,0.12267080745341614,0.3,15
775,646,0.0975515875872993,0.07596899224806201,0.12074303405572756,0.3,15
774,646,0.09600887992896055,0.07275541795665634,0.12848297213622292,0.32,16
773,647,0.0975422646077873,0.07573415765069552,0.1267387944358578,0.26,13
772,648,0.09839305817925087,0.07561728395061729,0.11882716049382716,0.24,12
771,649,0.0995707546272518,0.0787037037037037,0.1325115562403698,0.26,13
770,650,0.09710152897949507,0.07550077041602465,0.12942989214175654,0.34,17
769,651,0.09631719248493441,0.07384615384615385,0.1228878648233487,0.24,12
768,652,0.09551459293394776,0.07834101382488479,0.11827956989247312,0.22,11
767,652,0.10004627142762904,0.07668711656441718,0.12576687116564417,0.36,18
766,653,0.09423308185909302,0.07197549770290965,0.1303680981595092,0.32,16
765,654,0.0969560391699566,0.06891271056661562,0.12538226299694188,0.22,11
764,655,0.09515255503419941,0.06880733944954129,0.1282442748091603,0.28,14
763,656,0.09461729659281326,0.07022900763358779,0.12957317073170732,0.34,17
762,657,0.09824126665924193,0.06707317073170732,0.12347560975609756,0.26,13
761,658,0.09709335516971773,0.0684931506849315,0.121765601217656,0.4,20
760,658,0.09675600153594908,0.06838905775075987,0.12006079027355623,0.34,17
759,659,0.0963017559072187,0.07890743550834597,0.11532625189681335,0.46,23
758,660,0.09624279210925646,0.06666666666666667,0.1318181818181818,0.32,16
757,661,0.09992330261770503,0.06818181818181818,0.1393939393939394,0.3,15
756,662,0.09461700892632695,0.07413010590015129,0.11329305135951662,0.38,19
755,663,0.09711692253010895,0.07401812688821752,0.12386706948640483,0.4,20
754,664,0.0988853604463101,0.07680722891566265,0.13122171945701358,0.28,14
753,665,0.09782833589999095,0.07680722891566265,0.12198795180722892,0.34,17
752,665,0.0947487091222031,0.07518796992481203,0.11578947368421053,0.36,18
751,666,0.09519709182867078,0.06006006006006006,0.11711711711711711,0.4,20
750,667,0.09845559202380791,0.07796101949025487,0.12612612612612611,0.26,13
749,668,0.09900021546113172,0.0734632683658171,0.12574850299401197,0.22,11
748,669,0.09987312370774147,0.0687593423019432,0.11808669656203288,0.36,18
747,670,0.09973134328358207,0.07324364723467862,0.13452914798206278,0.3,15
746,671,0.0945688101964099,0.07164179104477612,0.11791044776119403,0.28,14
745,672,0.09568683024625649,0.07142857142857142,0.12667660208643816,0.38,19
743,673,0.09703535165923721,0.07280832095096583,0.13075780089153047,0.32,16
744,673,0.0959735194226279,0.07738095238095238,0.11607142857142858,0.44,22
742,674,0.09396184320174955,0.05934718100890208,0.11738484398216939,0.2,10
741,675,0.09694555445653369,0.07407407407407407,0.12296296296296297,0.28,14
740,676,0.09451097961867193,0.07248520710059171,0.1242603550295858,0.36,18
739,677,0.1006114689764275,0.07396449704142012,0.12850812407680945,0.34,17
738,678,0.09575421672047858,0.07079646017699115,0.11964549483013294,0.24,12
737,679,0.09309921322785114,0.07069219440353461,0.11651917404129794,0.34,17
736,680,0.09785263796240144,0.07069219440353461,0.13107511045655376,0.26,13
735,681,0.09695771788891769,0.06607929515418502,0.1264705882352941,0.32,16
734,682,0.09771075828628764,0.07195301027900147,0.12041116005873716,0.32,16
733,683,0.09690467705439604,0.07624633431085044,0.13049853372434017,0.3,15
732,684,0.09748169838945829,0.060029282576866766,0.12298682284040996,0.42,21
731,684,0.09690058479532164,0.07894736842105263,0.1301169590643275,0.32,16
730,685,0.09501566568489349,0.06277372262773723,0.12846715328467154,0.34,17
729,686,0.09809661424528103,0.0641399416909621,0.12536443148688048,0.26,13
728,687,0.09725892353198297,0.07132459970887918,0.12973760932944606,0.16,8
727,688,0.09785463423716191,0.07122093023255814,0.12645348837209303,0.5,25
726,689,0.09689193978465589,0.07111756168359942,0.11901306240928883,0.3,15
725,690,0.09881167834080057,0.08260869565217391,0.1262699564586357,0.46,23
724,691,0.09525782839405189,0.07101449275362319,0.1318840579710145,0.22,11
723,692,0.09778263888307973,0.07947976878612717,0.1329479768786127,0.32,16
722,693,0.09885982033380875,0.07936507936507936,0.12716763005780346,0.34,17
721,694,0.0963966964831518,0.07204610951008646,0.11976911976911978,0.28,14
720,695,0.09853059108908838,0.0792507204610951,0.13544668587896252,0.3,15
719,696,0.10210733482179775,0.07913669064748201,0.13218390804597702,0.26,13
718,697,0.0990900657992381,0.07183908045977011,0.1307471264367816,0.26,13
717,698,0.09619556593341091,0.0673352435530086,0.12051649928263988,0.34,17
716,699,0.09651015982717841,0.06866952789699571,0.13590844062947066,0.32,16
715,700,0.0961218066625792,0.07296137339055794,0.12160228898426323,0.38,19
714,701,0.09817163236193194,0.06562054208273894,0.11840228245363767,0.46,23
713,702,0.09986815741451974,0.0754985754985755,0.12981455064194009,0.28,14
712,703,0.09627352048404682,0.06837606837606838,0.12108262108262108,0.3,15
711,704,0.09732101868615026,0.06970128022759602,0.12215909090909091,0.38,19
710,705,0.09726752901353967,0.07528409090909091,0.11631205673758865,0.22,11
709,706,0.09727478753541076,0.07801418439716312,0.12482269503546099,0.32,16
708,707,0.09897768570867609,0.07507082152974505,0.12039660056657224,0.24,12
707,708,0.0973371211213131,0.07213578500707214,0.12588401697312587,0.2,10
706,709,0.09859860709362275,0.07203389830508475,0.1325811001410437,0.34,17
705,710,0.09701984544786349,0.07746478873239436,0.11830985915492957,0.26,13
704,711,0.09678282918325706,0.07323943661971831,0.1209563994374121,0.28,14
703,712,0.09958837054947138,0.07313642756680731,0.1279887482419128,0.4,20
